AGN,,,,SN Ia,,,,SN II,,,,Bogus,,,,
Classification,Object ID,Object ID with Comma,,Classification,Object ID,Object ID with Comma,,Classification,Object ID,Object ID with Comma,1,"""ZTF18aabengc"""," ""rb"": 0.33"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abnvjws"""," ""ZTF18abnvjws"",",28," {""comment"": ""SN Ia 91T-like"""," ""ZTF18aaotzhu"""," ""ZTF18aaotzhu"",",," {""comment"": ""SN II"""," ""ZTF19acxxwvi"""," ""ZTF19acxxwvi"",",,"""ZTF18aaazotu"""," ""rb"": 0.373333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18absgmhg"""," ""ZTF18absgmhg"",",," {""comment"": ""SN Ia 91T-like"""," ""ZTF19acgemqj"""," ""ZTF19acgemqj"",",," {""comment"": ""SN II"""," ""ZTF19aceshib"""," ""ZTF19aceshib"",",,"""ZTF18aaayfzi"""," ""rb"": 0.566667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aajswer"""," ""ZTF18aajswer"",",," {""comment"": ""SN Ia 91T-like"""," ""ZTF19abqrrto"""," ""ZTF19abqrrto"",",," {""comment"": ""SN II"""," ""ZTF19achtifr"""," ""ZTF19achtifr"",",,"""ZTF18aaaxqhn"""," ""rb"": 0.513333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaiwsqa"""," ""ZTF18aaiwsqa"",",," {""comment"": ""SN Ia 91T-like"""," ""ZTF18abcsgvj"""," ""ZTF18abcsgvj"",",," {""comment"": ""SN II"""," ""ZTF18aakfabl"""," ""ZTF18aakfabl"",",,"""ZTF18aabcmic"""," ""rb"": 0.59"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aahyjxr"""," ""ZTF18aahyjxr"",",29," {""comment"": ""SN Ia 91T-like"""," ""ZTF18abdhsfc"""," ""ZTF18abdhsfc"",",," {""comment"": ""SN II"""," ""ZTF19abidbqp"""," ""ZTF19abidbqp"",",,"""ZTF18aabcdug"""," ""rb"": 0.443333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaydtzf"""," ""ZTF18aaydtzf"",",," {""comment"": ""SN Ia 91T-like"""," ""ZTF18aahhenr"""," ""ZTF18aahhenr"",",," {""comment"": ""SN II"""," ""ZTF19acecluy"""," ""ZTF19acecluy"",",,"""ZTF18aaavczx"""," ""rb"": 0.283333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaqkjzp"""," ""ZTF18aaqkjzp"",",," {""comment"": ""SN Ia 91T-like"""," ""ZTF18abcrzfz"""," ""ZTF18abcrzfz"",",," {""comment"": ""SN II"""," ""ZTF19acewuwn"""," ""ZTF19acewuwn"",",,"""ZTF18aabcztj"""," ""rb"": 0.443333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aahpndr"""," ""ZTF18aahpndr"",",30," {""comment"": ""SN Ia 91T-like"""," ""ZTF18aauqdyb"""," ""ZTF18aauqdyb"",",," {""comment"": ""SN II"""," ""ZTF19acmwfli"""," ""ZTF19acmwfli"",",,"""ZTF18aaajfuf"""," ""rb"": 0.64"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aamntui"""," ""ZTF18aamntui"",",," {""comment"": ""SN Ia 91T-like"""," ""ZTF18aaumeys"""," ""ZTF18aaumeys"",",," {""comment"": ""SN II"""," ""ZTF19acmyacs"""," ""ZTF19acmyacs"",",,"""ZTF18aaavrue"""," ""rb"": 0.293333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aajzmxn"""," ""ZTF18aajzmxn"",",31," {""comment"": ""SN Ia 91T-like"""," ""ZTF18aahhffw"""," ""ZTF18aahhffw"",",," {""comment"": ""SN II"""," ""ZTF18aaqkoyr"""," ""ZTF18aaqkoyr"",",,"""ZTF18aabeemp"""," ""rb"": 0.31"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aalrhxf"""," ""ZTF18aalrhxf"",",32," {""comment"": ""SN Ia 91T-like"""," ""ZTF19aatvmbo"""," ""ZTF19aatvmbo"",",," {""comment"": ""SN II"""," ""ZTF18acbxkop"""," ""ZTF18acbxkop"",",,"""ZTF18aabejha"""," ""rb"": 0.293333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaygaoa"""," ""ZTF18aaygaoa"",",33," {""comment"": ""SN Ia 91T-like"""," ""ZTF18abjdjge"""," ""ZTF18abjdjge"",",," {""comment"": ""SN II"""," ""ZTF18acbuemc"""," ""ZTF18acbuemc"",",,"""ZTF18aabexfz"""," ""rb"": 0.4"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aauefot"""," ""ZTF18aauefot"",",34," {""comment"": ""SN Ia 91T-like"""," ""ZTF18abixjey"""," ""ZTF18abixjey"",",," {""comment"": ""SN II"""," ""ZTF18acrxpzx"""," ""ZTF18acrxpzx"",",,"""ZTF18aaaqynr"""," ""rb"": 0.58"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aamcfns"""," ""ZTF18aamcfns"",",35," {""comment"": ""SN Ia 91T-like"""," ""ZTF19aapgbri"""," ""ZTF19aapgbri"",",," {""comment"": ""SN II"""," ""ZTF19aaprvar"""," ""ZTF19aaprvar"",",,"""ZTF18aabcvjb"""," ""rb"": 0.61"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aanblbx"""," ""ZTF18aanblbx"",",," {""comment"": ""SN Ia 91T-like"""," ""ZTF18abmkaps"""," ""ZTF18abmkaps"",",," {""comment"": ""SN II"""," ""ZTF19abzzuyl"""," ""ZTF19abzzuyl"",",,"""ZTF18aaaryqf"""," ""rb"": 0.3"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaqqukd"""," ""ZTF18aaqqukd"",",," {""comment"": ""SN Ia 91T-like"""," ""ZTF18abdiwpt"""," ""ZTF18abdiwpt"",",," {""comment"": ""SN II"""," ""ZTF18abjovdz"""," ""ZTF18abjovdz"",",,"""ZTF18aabquwu"""," ""rb"": 0.34"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aamsyuj"""," ""ZTF18aamsyuj"",",36," {""comment"": ""SN Ia 91T-like"""," ""ZTF18abpmmpo"""," ""ZTF18abpmmpo"",",," {""comment"": ""SN II"""," ""ZTF19aajwkbb"""," ""ZTF19aajwkbb"",",,"""ZTF18aabqxai"""," ""rb"": 0.323333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abbjkcd"""," ""ZTF18abbjkcd"",",," {""comment"": ""SN Ia 91T-like"""," ""ZTF19acvdyyn"""," ""ZTF19acvdyyn"",",," {""comment"": ""SN II"""," ""ZTF19aaozugz"""," ""ZTF19aaozugz"",",,"""ZTF18aabquza"""," ""rb"": 0.323333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aakvpfp"""," ""ZTF18aakvpfp"",",," {""comment"": ""SN Ia 91T-like"""," ""ZTF18aaqqoqs"""," ""ZTF18aaqqoqs"",",," {""comment"": ""SN II"""," ""ZTF19aceckdq"""," ""ZTF19aceckdq"",",,"""ZTF18aabqvnr"""," ""rb"": 0.47"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aauphkb"""," ""ZTF18aauphkb"",",37," {""comment"": ""SN Ia 91T-like"""," ""ZTF18abklljv"""," ""ZTF18abklljv"",",," {""comment"": ""SN II"""," ""ZTF19acxmnlb"""," ""ZTF19acxmnlb"",",,"""ZTF18aabdkdn"""," ""rb"": 0.27"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aacddjc"""," ""ZTF18aacddjc"",",38," {""comment"": ""SN Ia 91T-like"""," ""ZTF18aayjomr"""," ""ZTF18aayjomr"",",," {""comment"": ""SN II"""," ""ZTF18acbwtng"""," ""ZTF18acbwtng"",",,"""ZTF18aabrivx"""," ""rb"": 0.376667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aakxvxm"""," ""ZTF18aakxvxm"",",39," {""comment"": ""SN Ia 91T-like"""," ""ZTF18abgmcmv"""," ""ZTF18abgmcmv"",",," {""comment"": ""SN II"""," ""ZTF19aamtwiz"""," ""ZTF19aamtwiz"",",,"""ZTF18aaadqse"""," ""rb"": 0.246667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abbuwwg"""," ""ZTF18abbuwwg"",",," {""comment"": ""SN Ia 91T-like"""," ""ZTF18abauprj"""," ""ZTF18abauprj"",",," {""comment"": ""SN II"""," ""ZTF18abklbam"""," ""ZTF18abklbam"",",,"""ZTF18aaavdrt"""," ""rb"": 0.293333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaelphu"""," ""ZTF18aaelphu"",",," {""comment"": ""SN Ia 91T-like"""," ""ZTF18abauprj"""," ""ZTF18abauprj"",",," {""comment"": ""SN II"""," ""ZTF19aawsdlq"""," ""ZTF19aawsdlq"",",,"""ZTF18aabrbjr"""," ""rb"": 0.53"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaipoyi"""," ""ZTF18aaipoyi"",",40," {""comment"": ""SN Ia 91T-like"""," ""ZTF18accnbgw"""," ""ZTF18accnbgw"",",," {""comment"": ""SN II"""," ""ZTF19abjrjdw"""," ""ZTF19abjrjdw"",",,"""ZTF18aabrtxr"""," ""rb"": 0.386667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aalhaui"""," ""ZTF18aalhaui"",",," {""comment"": ""SN Ia 91T-like"""," ""ZTF18abryewg"""," ""ZTF18abryewg"",",," {""comment"": ""SN II"""," ""ZTF19aapafit"""," ""ZTF19aapafit"",",,"""ZTF18aabqxup"""," ""rb"": 0.326667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aarnygu"""," ""ZTF18aarnygu"",",41," {""comment"": ""SN Ia 91T-like"""," ""ZTF19aamfxby"""," ""ZTF19aamfxby"",",," {""comment"": ""SN II"""," ""ZTF18adbacau"""," ""ZTF18adbacau"",",,"""ZTF18aabruvy"""," ""rb"": 0.27"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aarqhjb"""," ""ZTF18aarqhjb"",",42," {""comment"": ""SN Ia 91T-like"""," ""ZTF19aaprzcr"""," ""ZTF19aaprzcr"",",," {""comment"": ""SN II"""," ""ZTF19aazyvub"""," ""ZTF19aazyvub"",",,"""ZTF18aabrusb"""," ""rb"": 0.313333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aamjezd"""," ""ZTF18aamjezd"",",," {""comment"": ""SN Ia 91T-like"""," ""ZTF19aamhhey"""," ""ZTF19aamhhey"",",," {""comment"": ""SN II"""," ""ZTF19acfsbpa"""," ""ZTF19acfsbpa"",",,"""ZTF18aabrygw"""," ""rb"": 0.266667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aablarq"""," ""ZTF18aablarq"",",43," {""comment"": ""SN Ia 91T-like"""," ""ZTF19aavowpa"""," ""ZTF19aavowpa"",",," {""comment"": ""SN II"""," ""ZTF18acqppuj"""," ""ZTF18acqppuj"",",,"""ZTF18aablqmd"""," ""rb"": 0.27"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aahiufs"""," ""ZTF18aahiufs"",",," {""comment"": ""SN Ia 91T"""," ""ZTF18acbwxou"""," ""ZTF18acbwxou"",",," {""comment"": ""SN II"""," ""ZTF19aaxkhxw"""," ""ZTF19aaxkhxw"",",,"""ZTF18aabrxop"""," ""rb"": 0.28"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aanhtig"""," ""ZTF18aanhtig"",",," {""comment"": ""SN Ia 91T"""," ""ZTF18acahuph"""," ""ZTF18acahuph"",",," {""comment"": ""SN II"""," ""ZTF18abjndhh"""," ""ZTF18abjndhh"",",,"""ZTF18aabtyte"""," ""rb"": 0.313333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aarrqrn"""," ""ZTF18aarrqrn"",",," {""comment"": ""SN Ia 91T"""," ""ZTF19aadgftj"""," ""ZTF19aadgftj"",",," {""comment"": ""SN II"""," ""ZTF19acdkzxk"""," ""ZTF19acdkzxk"",",,"""ZTF18aabtygh"""," ""rb"": 0.316667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abhxotz"""," ""ZTF18abhxotz"",",," {""comment"": ""SN Ia 91T"""," ""ZTF19aamwyzl"""," ""ZTF19aamwyzl"",",," {""comment"": ""SN II"""," ""ZTF18aatlfus"""," ""ZTF18aatlfus"",",,"""ZTF18aabsadn"""," ""rb"": 0.316667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abjyivn"""," ""ZTF18abjyivn"",",44," {""comment"": ""SN Ia CSM"""," ""ZTF18aaykjei"""," ""ZTF18aaykjei"",",," {""comment"": ""SN II"""," ""ZTF18aaqfqaa"""," ""ZTF18aaqfqaa"",",,"""ZTF18aabtzgy"""," ""rb"": 0.33"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaovzlg"""," ""ZTF18aaovzlg"",",45," {""comment"": ""SN Ia pec"""," ""ZTF18abhpgje"""," ""ZTF18abhpgje"",",," {""comment"": ""SN II"""," ""ZTF19aalycsv"""," ""ZTF19aalycsv"",",,"""ZTF18aabtytk"""," ""rb"": 0.34"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaqlukq"""," ""ZTF18aaqlukq"",",," {""comment"": ""SN Ia pec"""," ""ZTF18aaitbcm"""," ""ZTF18aaitbcm"",",," {""comment"": ""SN II"""," ""ZTF19abcupbu"""," ""ZTF19abcupbu"",",,"""ZTF18aabtwmt"""," ""rb"": 0.35"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aathwdx"""," ""ZTF18aathwdx"",",," {""comment"": ""SN Ia pec"""," ""ZTF18aayldfo"""," ""ZTF18aayldfo"",",," {""comment"": ""SN II"""," ""ZTF19abormrg"""," ""ZTF19abormrg"",",,"""ZTF17aacpcbv"""," ""rb"": 0.416667"," ""Stellar""",,
" {""comment"": ""AGN"""," ""ZTF18aaxlzrb"""," ""ZTF18aaxlzrb"",",," {""comment"": ""SN Ia pec"""," ""ZTF18aaqeasu"""," ""ZTF18aaqeasu"",",," {""comment"": ""SN II"""," ""ZTF18abixglr"""," ""ZTF18abixglr"",",,"""ZTF18aabtyhe"""," ""rb"": 0.403333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxpyvb"""," ""ZTF18aaxpyvb"",",46," {""comment"": ""SN Ia pec"""," ""ZTF18acbvgry"""," ""ZTF18acbvgry"",",," {""comment"": ""SN II"""," ""ZTF19abgurml"""," ""ZTF19abgurml"",",,"""ZTF18aabrzqd"""," ""rb"": 0.396667"," ""Stellar""",,
" {""comment"": ""AGN"""," ""ZTF18abdzvgz"""," ""ZTF18abdzvgz"",",," {""comment"": ""SN Ia pec"""," ""ZTF18abdpvnd"""," ""ZTF18abdpvnd"",",," {""comment"": ""SN II"""," ""ZTF19abuoqzr"""," ""ZTF19abuoqzr"",",,"""ZTF18aabloow"""," ""rb"": 0.303333"," ""Stellar""",,
" {""comment"": ""AGN"""," ""ZTF18abslbyb"""," ""ZTF18abslbyb"",",47," {""comment"": ""SN Ia pec"""," ""ZTF18abcyilc"""," ""ZTF18abcyilc"",",," {""comment"": ""SN II"""," ""ZTF19abuszom"""," ""ZTF19abuszom"",",,"""ZTF18aabukaa"""," ""rb"": 0.273333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abupzkr"""," ""ZTF18abupzkr"",",48," {""comment"": ""SN Ia pec"""," ""ZTF18aaykjei"""," ""ZTF18aaykjei"",",," {""comment"": ""SN II"""," ""ZTF19acgoven"""," ""ZTF19acgoven"",",,"""ZTF18aabuevw"""," ""rb"": 0.29"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aabjsmt"""," ""ZTF18aabjsmt"",",," {""comment"": ""SN Ia pec"""," ""ZTF18absliyc"""," ""ZTF18absliyc"",",," {""comment"": ""SN II"""," ""ZTF19acmoifg"""," ""ZTF19acmoifg"",",,"""ZTF18aabuftd"""," ""rb"": 0.29"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aahuxsj"""," ""ZTF18aahuxsj"",",," {""comment"": ""SN Ia pec"""," ""ZTF19acbmddl"""," ""ZTF19acbmddl"",",," {""comment"": ""SN II"""," ""ZTF19acnphay"""," ""ZTF19acnphay"",",,"""ZTF18aabueil"""," ""rb"": 0.296667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aahzlmj"""," ""ZTF18aahzlmj"",",," {""comment"": ""SN Ia pec"""," ""ZTF18aakaljn"""," ""ZTF18aakaljn"",",," {""comment"": ""SN II"""," ""ZTF19abrizdd"""," ""ZTF19abrizdd"",",,"""ZTF18aabstgf"""," ""rb"": 0.296667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aarpfya"""," ""ZTF18aarpfya"",",," {""comment"": ""SN Ia pec"""," ""ZTF19aaputrv"""," ""ZTF19aaputrv"",",," {""comment"": ""SN II"""," ""ZTF18acbznpp"""," ""ZTF18acbznpp"",",,"""ZTF18aabsamo"""," ""rb"": 0.3"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aayaphx"""," ""ZTF18aayaphx"",",," {""comment"": ""SN Ia-91bg"""," ""ZTF18aaykmzg"""," ""ZTF18aaykmzg"",",," {""comment"": ""SN II"""," ""ZTF18acrtvmm"""," ""ZTF18acrtvmm"",",,"""ZTF18aabsmeh"""," ""rb"": 0.316667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaymuou"""," ""ZTF18aaymuou"",",," {""comment"": ""SN Ia-91bg"""," ""ZTF19abjpkdz"""," ""ZTF19abjpkdz"",",," {""comment"": ""SN II"""," ""ZTF18aasxvsg"""," ""ZTF18aasxvsg"",",,"""ZTF18aabueqy"""," ""rb"": 0.323333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aazzfia"""," ""ZTF18aazzfia"",",," {""comment"": ""SN Ia-91bg"""," ""ZTF19aaaonuk"""," ""ZTF19aaaonuk"",",," {""comment"": ""SN II"""," ""ZTF18aapifti"""," ""ZTF18aapifti"",",,"""ZTF18aabrwve"""," ""rb"": 0.326667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abanbry"""," ""ZTF18abanbry"",",," {""comment"": ""SN Ia-91bg"""," ""ZTF19aaafica"""," ""ZTF19aaafica"",",," {""comment"": ""SN II"""," ""ZTF19abjgdet"""," ""ZTF19abjgdet"",",,"""ZTF18aabuijr"""," ""rb"": 0.326667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aakkvsz"""," ""ZTF18aakkvsz"",",49," {""comment"": ""SN Ia-91T-like"""," ""ZTF19aaaojck"""," ""ZTF19aaaojck"",",," {""comment"": ""SN II"""," ""ZTF18aaxmaxb"""," ""ZTF18aaxmaxb"",",,"""ZTF18aabtbss"""," ""rb"": 0.333333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxudip"""," ""ZTF18aaxudip"",",," {""comment"": ""SN Ia-91T"""," ""ZTF19aarifvr"""," ""ZTF19aarifvr"",",," {""comment"": ""SN II"""," ""ZTF19ackjsqx"""," ""ZTF19ackjsqx"",",,"""ZTF18aabrxri"""," ""rb"": 0.346667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abwnmnc"""," ""ZTF18abwnmnc"",",50," {""comment"": ""SN Ia-91T"""," ""ZTF19abjswdz"""," ""ZTF19abjswdz"",",," {""comment"": ""SN II"""," ""ZTF18accnoli"""," ""ZTF18accnoli"",",,"""ZTF18aabtytj"""," ""rb"": 0.396667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aamclio"""," ""ZTF18aamclio"",",," {""comment"": ""SN Ia-91T"""," ""ZTF19abqsojs"""," ""ZTF19abqsojs"",",," {""comment"": ""SN II"""," ""ZTF18adbmiwf"""," ""ZTF18adbmiwf"",",,"""ZTF18aabssik"""," ""rb"": 0.436667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18ablmemb"""," ""ZTF18ablmemb"",",51," {""comment"": ""SN Ia-91T"""," ""ZTF18abomklq"""," ""ZTF18abomklq"",",," {""comment"": ""SN II"""," ""ZTF18acaozwo"""," ""ZTF18acaozwo"",",,"""ZTF18aabtybe"""," ""rb"": 0.456667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aajnqqv"""," ""ZTF18aajnqqv"",",52," {""comment"": ""SN Ia-91T"""," ""ZTF18acezsyi"""," ""ZTF18acezsyi"",",," {""comment"": ""SN II"""," ""ZTF18acecuxq"""," ""ZTF18acecuxq"",",,"""ZTF18aabstix"""," ""rb"": 0.41"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aakepno"""," ""ZTF18aakepno"",",53," {""comment"": ""SN Ia-91T"""," ""ZTF18acnbgpw"""," ""ZTF18acnbgpw"",",," {""comment"": ""SN II"""," ""ZTF18acsoxld"""," ""ZTF18acsoxld"",",,"""ZTF18aabknzr"""," ""rb"": 0.44"," ""Stellar""",,
" {""comment"": ""AGN"""," ""ZTF18aamvoam"""," ""ZTF18aamvoam"",",54," {""comment"": ""SN Ia-91T"""," ""ZTF19aapcftv"""," ""ZTF19aapcftv"",",," {""comment"": ""SN II"""," ""ZTF19aavvygo"""," ""ZTF19aavvygo"",",,"""ZTF18aabuevy"""," ""rb"": 0.303333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aayscpb"""," ""ZTF18aayscpb"",",55," {""comment"": ""SN Ia-91T"""," ""ZTF19aazpkyv"""," ""ZTF19aazpkyv"",",," {""comment"": ""SN II"""," ""ZTF19ackjrye"""," ""ZTF19ackjrye"",",,"""ZTF18aabtbss"""," ""rb"": 0.233333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abnnnzk"""," ""ZTF18abnnnzk"",",56," {""comment"": ""SN Ia-91T"""," ""ZTF18acbwavp"""," ""ZTF18acbwavp"",",," {""comment"": ""SN II"""," ""ZTF19acoldzw"""," ""ZTF19acoldzw"",",,"""ZTF18aabstce"""," ""rb"": 0.243333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aamnzid"""," ""ZTF18aamnzid"",",," {""comment"": ""SN Ia-91T"""," ""ZTF18aakgzot"""," ""ZTF18aakgzot"",",," {""comment"": ""SN II"""," ""ZTF19abdsstx"""," ""ZTF19abdsstx"",",,"""ZTF18aabtheb"""," ""rb"": 0.26"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxvmpg"""," ""ZTF18aaxvmpg"",",," {""comment"": ""SN Ia-91T"""," ""ZTF18abupgps"""," ""ZTF18abupgps"",",," {""comment"": ""SN II"""," ""ZTF18absldjd"""," ""ZTF18absldjd"",",,"""ZTF18aabsudp"""," ""rb"": 0.263333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18accjnfw"""," ""ZTF18accjnfw"",",," {""comment"": ""SN Ia-91T"""," ""ZTF18abwlopg"""," ""ZTF18abwlopg"",",," {""comment"": ""SN II"""," ""ZTF19abprquf"""," ""ZTF19abprquf"",",,"""ZTF18aabtbcv"""," ""rb"": 0.266667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aceywjy"""," ""ZTF18aceywjy"",",," {""comment"": ""SN Ia-91T"""," ""ZTF18accngee"""," ""ZTF18accngee"",",," {""comment"": ""SN II"""," ""ZTF19acazljd"""," ""ZTF19acazljd"",",,"""ZTF18aabtelm"""," ""rb"": 0.266667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acbvkwl"""," ""ZTF18acbvkwl"",",," {""comment"": ""SN Ia-91T"""," ""ZTF18acbwymh"""," ""ZTF18acbwymh"",",," {""comment"": ""SN II"""," ""ZTF19abxzmbi"""," ""ZTF19abxzmbi"",",,"""ZTF18aabsxms"""," ""rb"": 0.266667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aarmerf"""," ""ZTF18aarmerf"",",," {""comment"": ""SN Ia-91T"""," ""ZTF19abgmjtu"""," ""ZTF19abgmjtu"",",," {""comment"": ""SN II"""," ""ZTF18abckutn"""," ""ZTF18abckutn"",",,"""ZTF18aabthuo"""," ""rb"": 0.266667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abcgryu"""," ""ZTF18abcgryu"",",," {""comment"": ""SN Ia-91T"""," ""ZTF19acigkma"""," ""ZTF19acigkma"",",," {""comment"": ""SN II"""," ""ZTF18abbpxik"""," ""ZTF18abbpxik"",",,"""ZTF18aabtbjr"""," ""rb"": 0.27"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaevitj"""," ""ZTF18aaevitj"",",," {""comment"": ""SN Ia-91T"""," ""ZTF18acmvcme"""," ""ZTF18acmvcme"",",," {""comment"": ""SN II"""," ""ZTF18acvilwk"""," ""ZTF18acvilwk"",",,"""ZTF18aabtsza"""," ""rb"": 0.276667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaupjtd"""," ""ZTF18aaupjtd"",",," {""comment"": ""SN Ia-91T"""," ""ZTF18acqpobb"""," ""ZTF18acqpobb"",",," {""comment"": ""SN II"""," ""ZTF18acrcogn"""," ""ZTF18acrcogn"",",,"""ZTF18aabuwwg"""," ""rb"": 0.28"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18ablprcf"""," ""ZTF18ablprcf"",",," {""comment"": ""SN Ia-91T"""," ""ZTF19aalzgdr"""," ""ZTF19aalzgdr"",",," {""comment"": ""SN II"""," ""ZTF18acrcogn"""," ""ZTF18acrcogn"",",,"""ZTF18aabuibt"""," ""rb"": 0.286667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abwbcjx"""," ""ZTF18abwbcjx"",",," {""comment"": ""SN Ia-91T"""," ""ZTF19abacxwt"""," ""ZTF19abacxwt"",",," {""comment"": ""SN II"""," ""ZTF18aatjlhe"""," ""ZTF18aatjlhe"",",,"""ZTF18aabsyts"""," ""rb"": 0.286667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abyebew"""," ""ZTF18abyebew"",",," {""comment"": ""SN Ia-91T"""," ""ZTF19aamgypy"""," ""ZTF19aamgypy"",",," {""comment"": ""SN II"""," ""ZTF18acnbptb"""," ""ZTF18acnbptb"",",,"""ZTF18aabuykd"""," ""rb"": 0.293333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acdvahc"""," ""ZTF18acdvahc"",",," {""comment"": ""SN Ia-91T"""," ""ZTF19acbjlnt"""," ""ZTF19acbjlnt"",",," {""comment"": ""SN II"""," ""ZTF19aanijyq"""," ""ZTF19aanijyq"",",,"""ZTF18aabufzo"""," ""rb"": 0.303333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acectzf"""," ""ZTF18acectzf"",",," {""comment"": ""SN Ia-91T"""," ""ZTF19abzvvkb"""," ""ZTF19abzvvkb"",",," {""comment"": ""SN II"""," ""ZTF18acustza"""," ""ZTF18acustza"",",,"""ZTF18aabtpqq"""," ""rb"": 0.303333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aceolcv"""," ""ZTF18aceolcv"",",," {""comment"": ""SN Ia-91T"""," ""ZTF19achjpyc"""," ""ZTF19achjpyc"",",," {""comment"": ""SN II"""," ""ZTF18acrhehl"""," ""ZTF18acrhehl"",",,"""ZTF18aabtptv"""," ""rb"": 0.303333"," ""Bogus""",,
